chunk_id,kind,entity_type,source_kb,source_file,product_layer,text_len,name
trial:NCT05706779,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,358,NCT05706779
trial:NCT05721079,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,296,NCT05721079
trial:NCT05740956,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,314,NCT05740956
trial:NCT05761379,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,321,NCT05761379
trial:NCT05788679,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,333,NCT05788679
trial:NCT05797168,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,387,NCT05797168
trial:NCT05799079,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,387,NCT05799079
trial:NCT05891379,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,296,NCT05891379
trial:NCT05943379,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,305,NCT05943379
trial:NCT05950464,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,408,NCT05950464
trial:NCT05952453,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,351,NCT05952453
trial:NCT05960279,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,279,NCT05960279
trial:NCT05977179,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,309,NCT05977179
trial:NCT06101979,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,272,NCT06101979
trial:NCT06108479,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,278,NCT06108479
trial:NCT06152731,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,277,NCT06152731
trial:NCT06242379,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,347,NCT06242379
trial:NCT06253520,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,443,NCT06253520
trial:NCT06305299,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,312,NCT06305299
trial:NCT06330064,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,387,NCT06330064
trial:NCT06330779,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,288,NCT06330779
trial:NCT06331130,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,271,NCT06331130
trial:NCT06332079,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,299,NCT06332079
trial:NCT06342479,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,311,NCT06342479
trial:NCT06342986,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,308,NCT06342986
trial:NCT06380816,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,301,NCT06380816
trial:NCT06391879,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,367,NCT06391879
trial:NCT06395779,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,344,NCT06395779
trial:NCT06419179,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,446,NCT06419179
trial:NCT06423079,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,288,NCT06423079
trial:NCT06429579,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,323,NCT06429579
trial:NCT06469281,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,448,NCT06469281
trial:NCT06473779,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,416,NCT06473779
trial:NCT06476379,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,366,NCT06476379
trial:NCT06483048,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,316,NCT06483048
trial:NCT06499779,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,337,NCT06499779
trial:NCT06508307,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,354,NCT06508307
trial:NCT06536179,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,290,NCT06536179
trial:NCT06558279,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,337,NCT06558279
trial:NCT06572579,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,290,NCT06572579
trial:NCT06631079,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,341,NCT06631079
trial:NCT06638879,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,309,NCT06638879
trial:NCT06639074,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,411,NCT06639074
trial:NCT06651879,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,343,NCT06651879
trial:NCT06680479,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,370,NCT06680479
trial:NCT06682988,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,434,NCT06682988
trial:NCT06684379,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,348,NCT06684379
trial:NCT06732336,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,280,NCT06732336
trial:NCT06735326,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,338,NCT06735326
trial:NCT06777979,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,354,NCT06777979
trial:NCT06840002,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,352,NCT06840002
trial:NCT06883487,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,352,NCT06883487
trial:NCT06906341,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,349,NCT06906341
trial:NCT06910657,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,272,NCT06910657
trial:NCT06920979,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,282,NCT06920979
trial:NCT06930079,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,369,NCT06930079
trial:NCT06957379,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,404,NCT06957379
trial:NCT06963879,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,345,NCT06963879
trial:NCT06964009,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,318,NCT06964009
trial:NCT07023731,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,327,NCT07023731
trial:NCT07059845,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,431,NCT07059845
trial:NCT07216105,entity,trial,v3_0_0,crispro-backend-v2/api/resources/trial_moa_vectors.json,insilico_trials,355,NCT07216105
program:program_asset_atr_ddr,entity,trial_arm,v3_0_0,Brenus/engagements/brenus/trial_intelligence/program_assets/program_asset_atr_ddr.json,insilico_trials,434,program_asset_atr_ddr
program:program_asset_break_crc_001,entity,trial_arm,v3_0_0,Brenus/engagements/brenus/trial_intelligence/program_assets/program_asset_break_crc_001.json,insilico_trials,440,program_asset_break_crc_001
program:program_asset_ceacam5,entity,trial_arm,v3_0_0,Brenus/engagements/brenus/trial_intelligence/program_assets/program_asset_ceacam5.json,insilico_trials,434,program_asset_ceacam5
program:program_asset_gbm_escapemap,entity,trial_arm,v3_0_0,Brenus/engagements/brenus/trial_intelligence/program_assets/program_asset_gbm_escapemap.json,insilico_trials,440,program_asset_gbm_escapemap
program:program_asset_historical_benchmark,entity,trial_arm,v3_0_0,Brenus/engagements/brenus/trial_intelligence/program_assets/program_asset_historical_benchmark.json,insilico_trials,447,program_asset_historical_benchmark
program:program_asset_io_appendix,entity,trial_arm,v3_0_0,Brenus/engagements/brenus/trial_intelligence/program_assets/program_asset_io_appendix.json,insilico_trials,438,program_asset_io_appendix
program:program_asset_io_core,entity,trial_arm,v3_0_0,Brenus/engagements/brenus/trial_intelligence/program_assets/program_asset_io_core.json,insilico_trials,434,program_asset_io_core
user_story:us-01,entity,user_story,v3_0_0,scientist-monai-moat/docs/PROGRESS_LEDGER.json,tumor_board,419,US-01
user_story:us-02,entity,user_story,v3_0_0,scientist-monai-moat/docs/PROGRESS_LEDGER.json,tumor_board,419,US-02
user_story:us-03,entity,user_story,v3_0_0,scientist-monai-moat/docs/PROGRESS_LEDGER.json,tumor_board,419,US-03
user_story:us-04,entity,user_story,v3_0_0,scientist-monai-moat/docs/PROGRESS_LEDGER.json,tumor_board,419,US-04
user_story:us-05,entity,user_story,v3_0_0,scientist-monai-moat/docs/PROGRESS_LEDGER.json,tumor_board,405,US-05
variant:BRAF_V600E,entity,variant,v3_0_0,crispro-backend-v2/knowledge_base/entities/variants/BRAF_V600E.json,biology_intelligence,443,BRAF_V600E
variant:TP53_R175H,entity,variant,v3_0_0,crispro-backend-v2/knowledge_base/entities/variants/TP53_R175H.json,biology_intelligence,443,TP53_R175H
edge:implements:0,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/ayesha_bundle_routes.py,platform,154,endpoint_ref:POST /bundle -[implements]-> code_module:layer4_output/ayesha_bundl
edge:implements:1,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/ayesha_bundle_routes.py,platform,158,endpoint_ref:GET /scenarios -[implements]-> code_module:layer4_output/ayesha_bun
edge:implements:2,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/brain_met_routes.py,platform,147,endpoint_ref:POST /assess -[implements]-> code_module:layer4_output/brain_met_ro
edge:implements:3,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,157,endpoint_ref:POST /match -[implements]-> code_module:layer4_output/clinical_tria
edge:implements:4,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,171,endpoint_ref:POST /mss-crc-scan -[implements]-> code_module:layer4_output/clinic
edge:implements:5,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,157,endpoint_ref:GET /status -[implements]-> code_module:layer4_output/clinical_tria
edge:implements:6,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,161,endpoint_ref:GET /{nct_id} -[implements]-> code_module:layer4_output/clinical_tr
edge:implements:7,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/compat_routes.py,platform,180,endpoint_ref:POST /agents/synthetic_lethality -[implements]-> code_module:layer4
edge:implements:8,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/compat_routes.py,platform,184,endpoint_ref:POST /guidance/synthetic_lethality -[implements]-> code_module:laye
edge:implements:9,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,134,endpoint_ref:GET /health -[implements]-> code_module:layer4_output/demo_router.p
edge:implements:10,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,160,endpoint_ref:GET /canonical-break-crc -[implements]-> code_module:layer4_output/
edge:implements:11,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,155,endpoint_ref:GET /evidence-anchors -[implements]-> code_module:layer4_output/dem
edge:implements:12,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,165,endpoint_ref:GET /governance-guardrails -[implements]-> code_module:layer4_outpu
edge:implements:13,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,151,endpoint_ref:POST /full-pipeline -[implements]-> code_module:layer4_output/demo_
edge:implements:14,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,172,endpoint_ref:POST /ceacam5/decode -[implements]-> code_module:layer4_output/phar
edge:implements:15,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,168,endpoint_ref:POST /ddr/evaluate -[implements]-> code_module:layer4_output/pharma
edge:implements:16,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,168,endpoint_ref:POST /escapemap/ov -[implements]-> code_module:layer4_output/pharma
edge:implements:17,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,177,endpoint_ref:GET /canonical/vectors -[implements]-> code_module:layer4_output/ph
edge:implements:18,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,183,endpoint_ref:GET /epidemiology/ceacam5 -[implements]-> code_module:layer4_output
edge:implements:19,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,162,endpoint_ref:POST /break-crc/fit-gap -[implements]-> code_module:layer4_output/p
edge:implements:20,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,179,endpoint_ref:POST /mss-crc/io-permissiveness -[implements]-> code_module:layer4_
edge:implements:21,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,161,endpoint_ref:POST /ceacam5/strategy -[implements]-> code_module:layer4_output/ph
edge:implements:22,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,165,endpoint_ref:POST /sl-bridge/evaluate -[implements]-> code_module:layer4_output/
edge:implements:23,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,175,endpoint_ref:POST /matching-rules/evaluate -[implements]-> code_module:layer4_ou
edge:implements:24,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,161,endpoint_ref:GET /governance/status -[implements]-> code_module:layer4_output/ph
edge:implements:25,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,172,endpoint_ref:POST /stc1010/position -[implements]-> code_module:layer4_output/ph
edge:implements:26,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,168,endpoint_ref:POST /brief/programs -[implements]-> code_module:layer4_output/phar
edge:implements:27,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,171,endpoint_ref:POST /regonivo/decode -[implements]-> code_module:layer4_output/pha
edge:implements:28,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,173,endpoint_ref:GET /stc1010/canonical -[implements]-> code_module:layer4_output/ph
edge:implements:29,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,156,endpoint_ref:POST /chat/{partner_id} -[implements]-> code_module:layer4_output/r
edge:implements:30,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,160,endpoint_ref:GET /history/{session_id} -[implements]-> code_module:layer4_output
edge:implements:31,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,156,endpoint_ref:GET /sessions/{user_id} -[implements]-> code_module:layer4_output/r
edge:implements:32,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,139,endpoint_ref:POST /evaluate -[implements]-> code_module:layer4_output/rag_routes
edge:implements:33,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,133,endpoint_ref:GET /health -[implements]-> code_module:layer4_output/rag_routes.py
edge:implements:34,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer4_output/therapy_fit_bundle_routes.py,platform,164,endpoint_ref:POST /bundle -[implements]-> code_module:layer4_output/therapy_fit_
edge:implements:35,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,160,endpoint_ref:POST /targets -[implements]-> code_module:layer1_engines/brm_engine
edge:implements:36,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,172,endpoint_ref:POST /score-variant -[implements]-> code_module:layer1_engines/brm_
edge:implements:37,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,172,endpoint_ref:GET /targets/{gene} -[implements]-> code_module:layer1_engines/brm_
edge:implements:38,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,177,endpoint_ref:GET /repressor/{gene} -[implements]-> code_module:layer1_engines/br
edge:implements:39,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,175,endpoint_ref:GET /af3-spec/{gene} -[implements]-> code_module:layer1_engines/brm
edge:implements:40,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,157,endpoint_ref:GET /health -[implements]-> code_module:layer1_engines/brm_engine/a
edge:implements:41,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer1_engines/marrowguard/api/routes.py,platform,162,endpoint_ref:POST /analyze -[implements]-> code_module:layer1_engines/marrowguar
edge:implements:42,edge,edge_implements,v3_0_0,crispro-backend-v3-push/layer1_engines/synthetic_lethality/api/routes.py,platform,174,endpoint_ref:GET /health -[implements]-> code_module:layer1_engines/synthetic_le
